Date,Author,Content
2024-12-01 13:25:10,Bob,like what
2024-12-01 15:18:16,Alice,not really
2024-12-01 15:47:19,Bob,oh yeah i heard about that
2024-12-01 16:59:21,Alice,what??
2024-12-01 17:03:51,Bob,excited
2024-12-01 17:27:40,Alice,go back to sleep then
2024-12-01 19:47:01,Alice,no worries
2024-12-01 20:36:19,Bob,hey what's up
2024-12-01 21:29:21,Alice,oh damn
2024-12-02 02:04:16,Bob,same here
2024-12-02 03:25:57,Alice,have a good day!
2024-12-02 04:57:54,Bob,it's been too long
2024-12-02 05:01:59,Alice,perfect
2024-12-02 05:34:38,Bob,oh yeah i heard about that
2024-12-02 06:06:20,Bob,let's do it
2024-12-02 06:15:59,Alice,you're a real one
2024-12-02 06:38:40,Alice,like what
2024-12-02 06:43:17,Bob,same here
2024-12-02 07:10:32,Alice,cool cool
2024-12-02 07:17:34,Bob,don't worry about it
2024-12-02 08:14:30,Alice,wanna grab lunch?
2024-12-02 08:41:39,Bob,lmaoo
2024-12-02 09:53:35,Alice,that was fun
2024-12-02 10:47:32,Bob,or we could just call
2024-12-02 11:23:09,Alice,💀
2024-12-02 11:36:01,Bob,you're so dramatic
2024-12-02 11:45:28,Alice,see you then
2024-12-02 11:57:00,Bob,did you finish that assignment?
2024-12-02 12:54:47,Alice,"not much, you?"
2024-12-02 13:27:23,Alice,how about chipotle?
2024-12-02 14:08:56,Bob,this is gonna be fun
2024-12-02 14:42:05,Bob,it's nice outside
2024-12-02 17:05:36,Bob,like what
2024-12-02 17:15:46,Alice,for real
2024-12-02 17:29:26,Bob,glad it's over
2024-12-02 18:06:46,Alice,i'm dead
2024-12-02 19:55:09,Bob,say less
2024-12-02 20:06:49,Bob,rip
2024-12-02 20:51:28,Alice,idk you pick
2024-12-02 20:52:32,Bob,nice
2024-12-02 21:09:03,Alice,i'm so bored
2024-12-02 21:22:10,Bob,so are you
2024-12-02 22:17:01,Alice,yeah seriously
2024-12-02 22:46:00,Bob,how about chipotle?
2024-12-02 23:11:07,Bob,for sure
2024-12-02 23:17:05,Bob,i'm so bored
2024-12-02 23:36:40,Alice,just background noise
2024-12-03 01:02:01,Bob,nice
2024-12-03 01:20:25,Bob,okay!
2024-12-03 02:02:53,Bob,ttyl
2024-12-03 02:14:49,Alice,same honestly
2024-12-03 02:38:37,Alice,i know right
2024-12-03 02:49:29,Bob,that was fun
2024-12-03 03:47:14,Alice,sorry for the late reply
2024-12-03 04:10:55,Bob,always
2024-12-03 04:45:27,Alice,took me forever
2024-12-03 05:08:14,Alice,yeah seriously
2024-12-03 06:04:37,Bob,fair enough
2024-12-03 07:51:03,Alice,you too
2024-12-03 08:19:53,Bob,i'm overthinking again
2024-12-03 09:59:25,Bob,np
2024-12-03 10:58:48,Alice,hey what's up
2024-12-03 11:21:14,Bob,okay bye
2024-12-03 11:46:35,Bob,yooo
2024-12-03 12:17:00,Bob,what time works for you?
2024-12-03 13:34:03,Alice,not really
2024-12-03 14:23:51,Bob,okayy
2024-12-03 15:29:40,Alice,now we can chill
2024-12-03 15:54:52,Bob,for real
2024-12-03 16:16:08,Bob,byeee
2024-12-03 16:19:29,Alice,i'm so tired tho
2024-12-03 16:33:28,Alice,now we can chill
2024-12-03 18:49:10,Bob,same
2024-12-03 18:57:02,Bob,we could go for a walk
2024-12-03 19:00:29,Alice,same honestly
2024-12-03 19:23:57,Bob,BYE
2024-12-03 19:40:44,Bob,fr fr
2024-12-03 19:46:57,Alice,thanks bestie
2024-12-03 21:13:58,Alice,yes please
2024-12-03 21:41:25,Alice,i'm so bored
2024-12-03 21:53:08,Bob,kinda tired tbh
2024-12-03 22:43:27,Bob,let's plan something soon
2024-12-03 23:19:01,Bob,this is gonna be fun
2024-12-04 00:29:09,Alice,me too
2024-12-04 00:30:10,Bob,i wish
2024-12-04 02:09:19,Alice,miss you too
2024-12-04 04:01:13,Bob,lol
2024-12-04 04:28:34,Bob,thanks i'll need it
2024-12-04 04:37:47,Alice,so are you
2024-12-04 05:09:37,Alice,definitely
2024-12-04 06:09:52,Bob,so are you
2024-12-04 07:54:02,Alice,how about this weekend?
2024-12-04 08:05:41,Bob,excited
2024-12-04 08:35:33,Alice,kinda tired tbh
2024-12-04 09:02:34,Bob,"perfect, saturday it is"
2024-12-04 09:05:13,Alice,sorry
2024-12-04 09:23:39,Bob,yes please
2024-12-04 12:00:44,Alice,appreciate it
2024-12-04 14:11:50,Bob,anything good?
2024-12-04 14:19:52,Alice,same here
2024-12-04 15:31:32,Bob,yooo
2024-12-04 16:01:52,Alice,oh damn
2024-12-04 16:28:22,Bob,how was your day?
2024-12-04 16:43:38,Bob,yes?
2024-12-04 18:44:49,Alice,pretty good
2024-12-04 19:20:54,Bob,literally
2024-12-04 19:40:52,Alice,did you finish that assignment?
2024-12-04 20:38:30,Bob,nice
2024-12-04 21:09:19,Alice,me too
2024-12-04 21:42:01,Bob,i'm so bored
2024-12-04 21:54:40,Bob,did you finish that assignment?
2024-12-04 23:20:13,Alice,lmaoo
2024-12-04 23:36:52,Bob,"pretty good, yours?"
2024-12-05 01:15:31,Alice,idk you pick
2024-12-05 01:31:37,Alice,thanks i'll need it
2024-12-05 01:44:58,Alice,thanks bestie
2024-12-05 03:45:23,Bob,bet
2024-12-05 05:30:08,Alice,yes?
2024-12-05 06:07:27,Bob,i'm so tired tho
2024-12-05 07:31:31,Alice,same honestly
2024-12-05 12:13:23,Bob,say less
2024-12-05 12:14:36,Alice,i'm dead
2024-12-05 17:27:46,Alice,yeah let's call
2024-12-05 19:35:41,Bob,i know right
2024-12-05 19:58:23,Bob,what's up
2024-12-05 20:25:10,Alice,ttyl
2024-12-05 21:04:43,Bob,wanna do something?
2024-12-05 21:04:47,Alice,just watching tv
2024-12-05 21:23:55,Alice,okay bye
2024-12-06 00:04:23,Bob,same honestly
2024-12-06 01:21:30,Alice,bruh
2024-12-06 02:42:07,Bob,lmao
2024-12-06 03:25:36,Alice,how'd you sleep?
2024-12-06 04:58:53,Bob,all good
2024-12-06 05:44:30,Alice,sure! where?
2024-12-06 05:46:10,Alice,nice
2024-12-06 05:47:14,Alice,always
2024-12-06 06:49:52,Bob,wanna grab lunch?
2024-12-06 07:51:43,Alice,fair enough
2024-12-06 08:23:09,Bob,say less
2024-12-06 09:22:53,Alice,okay okay
2024-12-06 09:27:17,Bob,all good
2024-12-06 09:49:33,Alice,anything good?
2024-12-06 10:33:09,Bob,can't wait
2024-12-06 10:50:55,Alice,wait
2024-12-06 11:30:25,Alice,not really
2024-12-06 12:43:47,Alice,maybe
2024-12-06 13:53:30,Bob,idk yet
2024-12-06 13:55:58,Bob,good morning!
2024-12-06 14:11:50,Bob,okay okay
2024-12-06 14:30:18,Alice,i'm so bored
2024-12-06 15:10:38,Bob,wanna watch a movie tonight?
2024-12-06 15:53:44,Bob,😂
2024-12-06 15:57:42,Bob,not really
2024-12-06 19:26:24,Alice,how about this weekend?
2024-12-06 20:15:12,Bob,sure! where?
2024-12-06 21:22:01,Bob,wait
2024-12-06 21:40:55,Alice,no cap
2024-12-06 22:22:54,Bob,okay fr tho i gotta go now
2024-12-06 22:33:53,Alice,bet
2024-12-06 22:37:25,Alice,okay actually one more thing
2024-12-06 23:01:37,Bob,we should hang out more
2024-12-07 00:52:24,Alice,same
2024-12-07 01:23:34,Bob,idk yet
2024-12-07 02:53:53,Bob,just watching tv
2024-12-07 03:20:59,Alice,sorry
2024-12-07 04:11:28,Alice,nice
2024-12-07 05:08:47,Bob,yeah seriously
2024-12-07 07:21:13,Alice,okayy
2024-12-07 08:01:31,Bob,lmao
2024-12-07 08:12:11,Alice,i know right
2024-12-07 08:25:24,Bob,i'm free saturday
2024-12-07 10:10:39,Alice,definitely
2024-12-07 10:16:10,Alice,can't wait
2024-12-07 10:55:32,Bob,i'm free saturday
2024-12-07 11:07:44,Alice,lmaoo
2024-12-07 12:12:52,Bob,sounds like a plan
2024-12-07 13:12:30,Alice,you too
2024-12-07 15:04:21,Bob,hmm maybe
2024-12-07 15:44:44,Alice,let's plan something soon
2024-12-07 16:27:38,Bob,rip
2024-12-07 17:18:19,Bob,ofc
2024-12-07 18:39:09,Alice,or we could just call
2024-12-07 19:25:31,Bob,miss you
2024-12-07 20:27:59,Alice,okay actually one more thing
2024-12-07 21:03:04,Bob,oh btw
2024-12-07 21:19:39,Bob,sorry
2024-12-07 21:53:45,Bob,"pretty good, yours?"
2024-12-07 22:08:18,Alice,you too
2024-12-08 00:13:36,Bob,how'd you sleep?
2024-12-08 02:22:29,Alice,😂
2024-12-08 03:11:08,Bob,for sure
2024-12-08 04:18:00,Bob,say less
2024-12-08 04:42:28,Bob,oh btw
2024-12-08 05:23:56,Alice,maybe 8?
2024-12-08 05:25:28,Bob,sounds good
2024-12-08 06:40:20,Bob,agreed
2024-12-08 08:11:53,Alice,maybe 8?
2024-12-08 08:34:40,Bob,pretty good
2024-12-08 10:12:08,Bob,excited
2024-12-08 10:33:33,Alice,nothing nvm
2024-12-08 11:04:25,Bob,you too
2024-12-08 11:51:34,Bob,tell me
2024-12-08 12:27:17,Bob,okay heading out now
2024-12-08 17:21:06,Alice,bet
2024-12-08 18:01:26,Bob,"not much, you?"
2024-12-08 18:33:33,Alice,did you finish that assignment?
2024-12-08 19:36:36,Bob,perfect
2024-12-08 21:12:49,Alice,see you then
2024-12-08 21:35:46,Bob,how about that new one on netflix
2024-12-08 21:46:19,Alice,bye for real this time
2024-12-08 21:51:25,Bob,how about that new one on netflix
2024-12-08 23:29:24,Bob,okay fr tho i gotta go now
2024-12-08 23:51:09,Bob,not bad
2024-12-09 01:03:41,Alice,"pretty good, yours?"
2024-12-09 01:12:17,Bob,nevermind lol
2024-12-09 02:36:46,Bob,i'm free saturday
2024-12-09 02:36:57,Bob,ok i'm back
2024-12-09 03:26:22,Alice,same
2024-12-09 04:08:00,Bob,glad it's over
2024-12-09 05:24:03,Alice,anytime
2024-12-09 06:23:27,Bob,wanna watch a movie tonight?
2024-12-09 06:29:52,Alice,lol bye
2024-12-09 06:48:13,Bob,what time works for you?
2024-12-09 07:16:35,Bob,you're so dramatic
2024-12-09 08:26:10,Alice,true true
2024-12-09 11:28:06,Alice,it's been too long
2024-12-09 12:01:32,Alice,okay i gotta go
2024-12-09 12:19:10,Alice,not bad
2024-12-09 12:27:49,Bob,cool cool
2024-12-09 13:32:23,Bob,always
2024-12-09 14:31:27,Alice,i wish
2024-12-09 14:39:51,Bob,for sure
2024-12-09 15:33:40,Alice,how about chipotle?
2024-12-09 17:44:48,Bob,so are you
2024-12-09 18:54:03,Bob,did you finish that assignment?
2024-12-09 19:46:29,Alice,not bad
2024-12-09 20:46:56,Bob,yesss
2024-12-09 21:56:05,Alice,we could go for a walk
2024-12-09 23:08:02,Bob,bet
2024-12-09 23:44:34,Alice,how about this weekend?
2024-12-10 01:11:14,Bob,okay okay
2024-12-10 01:55:26,Bob,oh btw
2024-12-10 02:07:07,Bob,thanks for understanding
2024-12-10 02:45:44,Alice,lol
2024-12-10 03:25:28,Alice,one sec
2024-12-10 03:50:58,Bob,we should hang out more
2024-12-10 04:11:49,Bob,how was your day?
2024-12-10 04:20:10,Alice,anytime
2024-12-10 04:47:40,Bob,bye!
2024-12-10 06:13:52,Alice,or we could just call
2024-12-10 08:36:02,Bob,yes?
2024-12-10 08:37:24,Alice,i'm free saturday
2024-12-10 09:06:59,Alice,yooo
2024-12-10 10:15:19,Bob,not bad
2024-12-10 10:21:27,Alice,you're a real one
2024-12-10 12:01:47,Bob,okay i gotta go
2024-12-10 12:20:59,Bob,no worries
2024-12-10 13:03:19,Alice,same here
2024-12-10 14:38:08,Bob,"not much, you?"
2024-12-10 15:43:34,Alice,"not much, you?"
2024-12-10 17:49:36,Bob,hey what's up
2024-12-10 18:07:49,Bob,okay fr tho i gotta go now
2024-12-10 19:38:02,Bob,what time works for you?
2024-12-10 20:35:09,Alice,for sure
2024-12-10 22:43:25,Bob,we should hang out more
2024-12-10 22:51:19,Alice,miss you too
2024-12-10 22:51:56,Bob,how was your day?
2024-12-10 22:57:38,Bob,kinda tired tbh
2024-12-10 23:25:28,Alice,miss you
2024-12-10 23:34:27,Bob,nice
2024-12-11 01:06:24,Alice,maybe 8?
2024-12-11 03:15:48,Alice,okay actually one more thing
2024-12-11 03:25:30,Bob,thank you so much
2024-12-11 05:26:41,Alice,okay bye
2024-12-11 09:21:14,Bob,bruh
2024-12-11 12:54:51,Alice,which one?
2024-12-11 12:57:11,Bob,how was your day?
2024-12-11 15:30:13,Alice,it happens
2024-12-11 16:52:36,Bob,tell me
2024-12-11 16:57:14,Bob,huh
2024-12-11 17:59:39,Alice,okayy
2024-12-11 18:17:50,Bob,no cap
2024-12-11 18:24:01,Alice,sounds like a plan
2024-12-11 20:29:24,Bob,facts
2024-12-11 21:09:01,Bob,okay actually one more thing
2024-12-12 00:44:33,Bob,talk soon?
2024-12-12 03:56:21,Alice,all good
2024-12-12 04:17:22,Bob,you're so dramatic
2024-12-12 04:24:41,Alice,sure! where?
2024-12-12 07:41:43,Bob,miss you too
2024-12-12 08:33:20,Bob,me neither
2024-12-12 08:44:31,Alice,facts
2024-12-12 11:22:18,Bob,what??
2024-12-12 12:31:09,Alice,huh
2024-12-12 13:44:09,Bob,lol bye
2024-12-12 16:57:59,Alice,okay okay
2024-12-12 18:55:55,Bob,sounds like a plan
2024-12-12 21:31:39,Alice,you too
2024-12-12 21:44:35,Bob,wait
2024-12-12 21:48:54,Alice,you too
2024-12-12 22:16:16,Bob,that's crazy
2024-12-13 00:15:55,Bob,all good
2024-12-13 01:22:47,Bob,how was your day?
2024-12-13 02:36:16,Bob,you're a real one
2024-12-13 03:21:56,Alice,let's plan something soon
2024-12-13 04:33:42,Bob,can't wait
2024-12-13 04:52:29,Alice,sounds like a plan
2024-12-13 05:01:09,Alice,way too long
2024-12-13 05:03:39,Bob,no worries
2024-12-13 07:53:34,Alice,appreciate it
2024-12-13 09:54:34,Bob,np
2024-12-13 09:58:59,Alice,thanks for understanding
2024-12-13 10:09:19,Bob,wait what
2024-12-13 10:35:34,Alice,thanks!
2024-12-13 11:34:45,Bob,no cap
2024-12-13 11:46:24,Bob,okay!
2024-12-13 11:56:21,Alice,what??
2024-12-13 12:06:37,Bob,pretty good
2024-12-13 12:19:02,Alice,sorry
2024-12-13 12:20:07,Bob,wait what
2024-12-13 13:09:57,Alice,bruh
2024-12-13 14:11:39,Alice,BYE
2024-12-13 14:23:23,Alice,hey what's up
2024-12-13 15:02:31,Bob,"perfect, saturday it is"
2024-12-13 15:16:03,Alice,thanks!
2024-12-13 17:09:47,Bob,BYE
2024-12-13 17:35:38,Alice,way too long
2024-12-13 17:39:16,Bob,nothing nvm
2024-12-13 17:40:11,Alice,it happens
2024-12-13 18:37:40,Bob,how was your day?
2024-12-13 20:27:33,Alice,me too
2024-12-13 21:49:08,Bob,okay bye
2024-12-13 21:58:52,Alice,literally
2024-12-14 02:04:16,Bob,oh yeah i heard about that
2024-12-14 02:23:05,Bob,one sec
2024-12-14 04:16:15,Bob,definitely
2024-12-14 04:16:24,Bob,omg you won't believe what happened
2024-12-14 04:33:18,Bob,"pretty good, yours?"
2024-12-14 04:46:01,Alice,just watching tv
2024-12-14 04:51:24,Bob,see you then
2024-12-14 06:25:23,Alice,morning
2024-12-14 07:49:01,Alice,fr fr
2024-12-14 09:52:16,Bob,okay actually one more thing
2024-12-14 10:11:34,Alice,miss you too
2024-12-14 10:26:01,Bob,me neither
2024-12-14 10:28:43,Alice,it's been too long
2024-12-14 11:08:45,Bob,sounds like a plan
2024-12-14 12:22:53,Alice,okay actually one more thing
2024-12-14 12:33:19,Alice,hmm maybe
2024-12-14 13:04:41,Bob,wait what
2024-12-14 14:54:42,Bob,don't worry about it
2024-12-14 14:57:37,Alice,oh yeah i heard about that
2024-12-14 15:16:35,Bob,okay i gotta go
2024-12-14 16:00:25,Alice,you're good
2024-12-14 16:29:31,Alice,like what
2024-12-14 17:28:45,Bob,thanks i'll need it
2024-12-14 17:56:29,Alice,not really
2024-12-14 18:42:24,Bob,miss you too
2024-12-14 18:49:09,Alice,always
2024-12-14 19:07:08,Alice,not bad
2024-12-14 20:51:44,Bob,you're so dramatic
2024-12-14 20:57:55,Alice,good morning!
2024-12-14 22:02:58,Alice,"pretty good, yours?"
2024-12-14 22:35:55,Alice,or we could just call
2024-12-15 01:14:54,Bob,one sec
2024-12-15 01:39:41,Alice,what are you doing rn?
2024-12-15 02:11:11,Bob,i'm so bored
2024-12-15 04:13:36,Bob,okay!
2024-12-15 04:38:23,Alice,i'm dead
2024-12-15 05:37:33,Bob,what's up
2024-12-15 05:48:30,Bob,appreciate it
2024-12-15 06:09:30,Alice,go back to sleep then
2024-12-15 06:31:47,Bob,facts
2024-12-15 08:12:45,Bob,say less
2024-12-15 08:56:35,Bob,maybe 8?
2024-12-15 09:13:21,Alice,miss you too
2024-12-15 10:42:22,Bob,thank you so much
2024-12-15 11:01:28,Alice,hey what's up
2024-12-15 11:06:10,Bob,thanks for understanding
2024-12-15 12:03:43,Bob,what??
2024-12-15 12:15:13,Alice,sorry
2024-12-15 12:40:33,Bob,okay heading out now
2024-12-15 14:05:56,Alice,thanks i'll need it
2024-12-15 15:26:21,Alice,nothing nvm
2024-12-15 16:15:26,Alice,always
2024-12-15 17:14:13,Alice,but you love me anyway
2024-12-15 17:47:36,Bob,maybe
2024-12-15 17:48:17,Alice,miss you too
2024-12-15 19:38:42,Alice,bet
2024-12-15 19:46:52,Bob,i wish
2024-12-15 21:26:55,Alice,hey what's up
2024-12-15 21:55:34,Alice,it happens
2024-12-15 22:08:20,Bob,wanna watch a movie tonight?
2024-12-15 22:23:12,Alice,perfect
2024-12-16 01:53:28,Bob,freedom at last
2024-12-16 02:20:11,Alice,byeee
2024-12-16 02:39:56,Alice,go back to sleep then
2024-12-16 03:46:38,Bob,wanna do something?
2024-12-16 03:52:26,Bob,same
2024-12-16 05:52:04,Bob,for sure
2024-12-16 06:44:47,Alice,we could go for a walk
2024-12-16 06:51:39,Bob,okay actually one more thing
2024-12-16 09:38:49,Alice,or we could just call
2024-12-16 09:54:27,Bob,no worries
2024-12-16 10:16:48,Alice,wanna grab lunch?
2024-12-16 10:35:03,Bob,you're good
2024-12-16 10:58:38,Alice,hey what's up
2024-12-16 12:19:29,Alice,that was fun
2024-12-16 12:43:56,Bob,not really
2024-12-16 13:47:32,Bob,what's up
2024-12-16 14:44:30,Alice,okay heading out now
2024-12-16 16:05:41,Alice,took me forever
2024-12-16 18:34:08,Bob,how'd you sleep?
2024-12-16 21:10:09,Alice,what??
2024-12-16 21:56:34,Alice,yeah let's call
2024-12-16 22:03:10,Alice,miss you
2024-12-16 22:21:10,Alice,literally
2024-12-16 22:50:21,Bob,not bad
2024-12-16 23:26:53,Bob,"perfect, saturday it is"
2024-12-16 23:57:08,Alice,sounds good
2024-12-17 04:21:57,Alice,np
2024-12-17 04:49:12,Bob,hmm maybe
2024-12-17 05:29:07,Alice,ttyl
2024-12-17 07:01:18,Alice,oh damn
2024-12-17 07:13:03,Bob,now we can chill
2024-12-17 08:25:36,Alice,okay!
2024-12-17 09:52:45,Alice,okay i gotta go
2024-12-17 10:59:29,Bob,anything good?
2024-12-17 11:45:34,Bob,like what
2024-12-17 12:44:13,Alice,how about chipotle?
2024-12-17 13:24:56,Bob,"pretty good, yours?"
2024-12-17 13:50:20,Alice,aww thanks
2024-12-17 14:33:32,Bob,hmm maybe
2024-12-17 15:04:05,Alice,okay fr tho i gotta go now
2024-12-17 16:46:10,Bob,have a good day!
2024-12-17 16:46:40,Alice,go back to sleep then
2024-12-17 16:59:57,Alice,go back to sleep then
2024-12-17 19:06:47,Bob,fr fr
2024-12-17 19:21:59,Alice,definitely
2024-12-17 20:00:19,Bob,but you love me anyway
2024-12-17 20:48:40,Alice,lol
2024-12-17 21:43:14,Bob,for real
2024-12-17 21:55:30,Alice,not bad
2024-12-17 22:17:25,Bob,let's do it
2024-12-17 22:29:26,Bob,okay fr tho i gotta go now
2024-12-17 23:04:30,Alice,anything good?
2024-12-17 23:07:31,Bob,okay!
2024-12-17 23:09:55,Alice,good morning!
2024-12-18 00:00:43,Alice,okay i gotta go
2024-12-18 00:04:27,Bob,np
2024-12-18 00:18:00,Alice,good luck
2024-12-18 00:45:21,Bob,sounds good
2024-12-18 01:16:56,Alice,for real
2024-12-18 02:18:01,Bob,literally
2024-12-18 02:53:57,Alice,wait what
2024-12-18 03:03:14,Alice,it was so annoying
2024-12-18 03:42:52,Alice,true true
2024-12-18 03:59:18,Bob,"perfect, saturday it is"
2024-12-18 06:28:41,Alice,i have class soon
2024-12-18 06:30:51,Bob,😂
2024-12-18 07:02:17,Alice,just background noise
2024-12-18 08:34:10,Bob,okay bye
2024-12-18 08:39:24,Alice,can't wait
2024-12-18 09:08:11,Bob,which one?
2024-12-18 09:12:43,Bob,i'm so bored
2024-12-18 12:41:16,Alice,okay fr tho i gotta go now
2024-12-18 16:26:11,Alice,excited
2024-12-18 16:42:37,Bob,it's nice outside
2024-12-18 18:38:26,Alice,no cap
2024-12-18 18:44:35,Bob,perfect
2024-12-18 19:11:41,Alice,talk soon?
2024-12-18 19:30:18,Bob,yeah let's call
2024-12-18 19:59:50,Bob,good luck
2024-12-18 20:01:38,Alice,nice
2024-12-18 20:15:01,Bob,same here
2024-12-18 22:39:06,Bob,one sec
2024-12-18 22:40:00,Alice,rip
2024-12-18 23:10:45,Bob,how about that new one on netflix
2024-12-18 23:27:14,Alice,go back to sleep then
2024-12-19 00:55:51,Bob,i know 😂
2024-12-19 02:02:18,Alice,okay i gotta go
2024-12-19 02:09:46,Bob,maybe
2024-12-19 02:51:41,Bob,what??
2024-12-19 04:09:10,Bob,lmao
2024-12-19 04:34:02,Alice,omg you won't believe what happened
2024-12-19 05:07:55,Alice,lol bye
2024-12-19 05:12:13,Alice,i know right
2024-12-19 05:20:35,Alice,wanna watch a movie tonight?
2024-12-19 06:26:32,Bob,okay okay
2024-12-19 07:27:28,Alice,go back to sleep then
2024-12-19 08:29:54,Bob,how'd you sleep?
2024-12-19 08:51:18,Alice,maybe
2024-12-19 08:58:35,Bob,okay!
2024-12-19 10:55:03,Alice,yeah finally
2024-12-19 11:08:52,Alice,so are you
2024-12-19 14:00:51,Bob,don't worry about it
2024-12-19 14:43:22,Alice,i'm so tired tho
2024-12-19 15:20:52,Bob,wanna grab lunch?
2024-12-19 15:41:45,Alice,what's up
2024-12-19 15:44:37,Bob,maybe 8?
2024-12-19 15:44:38,Alice,yooo
2024-12-19 15:47:06,Alice,yesss
2024-12-19 15:51:26,Bob,see you then
2024-12-19 16:20:52,Alice,lol
2024-12-19 16:38:42,Alice,ofc
2024-12-19 16:57:09,Bob,no cap
2024-12-19 17:12:30,Alice,for real
2024-12-19 17:35:14,Bob,i know right
2024-12-19 18:07:00,Alice,no cap
2024-12-19 19:39:04,Bob,like what
2024-12-19 22:36:52,Alice,just background noise
2024-12-19 22:42:46,Alice,what's up
2024-12-19 23:05:42,Bob,same
2024-12-20 02:52:54,Alice,anything good?
2024-12-20 04:13:04,Bob,thank you so much
2024-12-20 07:17:25,Alice,it was so annoying
2024-12-20 07:19:42,Alice,talk soon?
2024-12-20 08:31:13,Bob,oh damn
2024-12-20 08:40:34,Bob,sounds like a plan
2024-12-20 09:22:42,Alice,me neither
2024-12-20 11:37:34,Bob,"not much, you?"
2024-12-20 12:41:05,Alice,yes?
2024-12-20 12:43:13,Bob,BYE
2024-12-20 12:55:42,Bob,what??
2024-12-20 14:30:20,Alice,miss you too
2024-12-20 15:23:59,Bob,rip
2024-12-20 18:24:52,Alice,definitely
2024-12-20 18:30:17,Bob,how about chipotle?
2024-12-20 19:51:57,Alice,hmm maybe
2024-12-20 20:56:18,Bob,what's up
2024-12-20 21:28:30,Alice,byeee
2024-12-20 21:50:09,Bob,say less
2024-12-20 21:51:42,Alice,ofc
2024-12-21 01:26:01,Bob,rip
2024-12-21 02:15:27,Alice,true true
2024-12-21 02:33:23,Bob,okay i gotta go
2024-12-21 02:50:08,Bob,what's up
2024-12-21 03:23:32,Alice,freedom at last
2024-12-21 04:09:38,Alice,that was fun
2024-12-21 04:21:11,Alice,oh damn
2024-12-21 04:32:24,Alice,what's up
2024-12-21 04:57:03,Alice,literally
2024-12-21 07:42:10,Bob,aww thanks
2024-12-21 08:43:07,Alice,"perfect, saturday it is"
2024-12-21 09:57:01,Alice,okay okay
2024-12-21 11:37:29,Bob,for sure
2024-12-21 12:18:34,Bob,let's do it
2024-12-21 13:46:25,Bob,that was fun
2024-12-21 14:02:08,Alice,bye for real this time
2024-12-21 15:48:02,Bob,wanna grab lunch?
2024-12-21 16:10:23,Bob,ok i'm back
2024-12-21 18:06:47,Bob,miss you
2024-12-21 18:09:36,Alice,you got this
2024-12-21 18:27:50,Bob,freedom at last
2024-12-21 18:31:52,Alice,me neither
2024-12-21 19:08:00,Bob,we could go for a walk
2024-12-21 19:50:22,Bob,it was so annoying
2024-12-21 20:10:03,Alice,okay i gotta go
2024-12-21 20:20:45,Bob,i know 😂
